SQ_CANDIDATO;CD_GENERO_N;CD_GRAU_INSTRUCAO_N;NR_PARTIDO_N;CD_OCUPACAO_N;CD_SITUCAO_N;CARGO_N;RECEITA_TOTAL_N;QTD_VOTOS_N;CUSTO_VOTO_N;DESPESA_CONTRATADA_N;VR_TOTAL_BEM_CANDIDATO_N
250000619521;0.2;0.8;0.22;0.111;0.5;0.7;0.00030157;0.002968;1.01607e-05;0.002;0.001411
140000605993;0.2;0.7;0.15;0.999;0.5;0.7;0.0004124;0.002591;1.59166e-05;0.004066013;0.0185
90000620420;0.4;0.6;0.45;0.257;0.5;0.7;0.00132461;0.000598;0.00022150669999999997;0.027473523;0.0
260000616150;0.2;0.8;0.33;0.112;0.5;0.7;5.437e-05;0.000286;1.90105e-05;0.0;0.0003
80000613539;0.2;0.7;0.2;0.278;0.5;0.7;0.00074581;0.006526;1.1428299999999999e-05;0.004030118;0.0
230000605264;0.4;0.8;0.25;0.999;0.4;0.7;0.00021068;1e-06;0.021068;0.00149632;0.0
220000624838;0.4;0.6;0.1;0.125;0.5;0.7;0.00190761;6.4e-05;0.0029806406;0.017965792;0.0
230000603361;0.4;0.8;0.4;0.113;0.4;0.6;0.00063084;2.5e-05;0.00252336;0.0060575;0.0
40000619007;0.4;0.8;0.9;0.125;0.5;0.7;0.0017715;4.1e-05;0.0043207317;0.017715;5.0132e-05
110000613857;0.2;0.4;0.11;0.257;0.5;0.7;0.00191899;0.00223;8.60534e-05;0.017486398;0.000655
190000608711;0.4;0.8;0.45;0.131;0.5;0.7;9.165e-05;0.000265;3.4584899999999995e-05;0.00049122;0.0
50000607993;0.4;0.8;0.13;0.297;0.5;0.7;0.000637;0.002083;3.0580900000000004e-05;0.006370000000000001;0.000998
160000621542;0.2;0.6;0.28;0.169;0.5;0.7;3.199e-05;0.000253;1.26443e-05;0.00023290000000000002;1.2e-05
30000623266;0.4;0.8;0.55;0.142;0.4;0.7;0.00052;1.2e-05;0.0043333333000000005;0.005;0.00025
10000610632;0.4;0.8;0.15;0.134;0.5;0.7;0.00052025;3.3e-05;0.0015765152;0.00299638;0.00047
190000608678;0.2;0.6;0.23;0.257;0.5;0.7;0.00049211;0.00024;0.00020504580000000003;0.004515;4e-05
250000604961;0.2;0.6;0.77;0.999;0.5;0.7;0.00010078;9.2e-05;0.0001095435;0.0005;1.4353e-05
190000608971;0.4;0.6;0.25;0.512;0.5;0.7;1.212e-05;3.8e-05;3.18947e-05;0.0;0.0
60000628103;0.4;0.8;0.4;0.131;0.5;0.6;0.0011289;0.001063;0.0001061994;0.011000000000000001;0.0
130000603206;0.2;0.6;0.14;0.999;0.5;0.7;0.0;0.000133;0.0;0.0;0.0
250000606822;0.2;0.8;0.65;0.169;0.5;0.7;0.00015742;0.000134;0.0001174776;0.00149952;7.5e-05
170000617055;0.4;0.8;0.45;0.999;0.5;0.7;0.00692407;0.012538;5.52247e-05;0.06034122;0.00017819599999999999
130000612265;0.4;0.6;0.2;0.999;0.5;0.7;2e-05;4.3e-05;4.65116e-05;0.0;0.0
230000629632;0.4;0.6;0.55;0.581;0.4;0.7;0.00104152;9e-06;0.0115724444;0.00796132;0.0
80000611887;0.2;0.7;0.23;0.999;0.5;0.6;0.00183514;0.006254;2.9343499999999998e-05;0.017993635;0.0
10000601020;0.4;0.4;0.14;0.581;0.5;0.7;3.7e-05;1e-06;0.0037;0.0001;0.0
190000601120;0.2;0.7;0.55;0.999;0.5;0.7;2.21e-05;0.004835;4.571e-07;8.3e-07;0.0
160000623155;0.4;0.8;0.9;0.297;0.5;0.6;0.001576;0.002336;6.74658e-05;0.014842813;0.00030403
250000606785;0.2;0.6;0.65;0.702;0.5;0.7;3.756e-05;0.000363;1.03471e-05;0.000300675;6e-06
90000620373;0.4;0.8;0.55;0.257;0.5;0.6;0.00240041;0.001445;0.0001661183;0.02400322;5e-06
250000603034;0.4;0.6;0.51;0.303;0.5;0.7;4.588e-05;0.000274;1.6744500000000002e-05;0.0;6.25e-05
210000603664;0.4;0.8;0.25;0.999;0.5;0.6;0.00106547;0.001729;6.16235e-05;0.010654688;0.0
220000624839;0.2;0.4;0.51;0.602;0.5;0.7;0.000311;0.000624;4.98397e-05;0.00230649;0.000373
250000604040;0.2;0.3;0.15;0.502;0.5;0.7;0.00018048;0.000331;5.45257e-05;0.00067617;3e-05
80000617549;0.2;0.8;0.77;0.124;0.5;0.7;0.00061251;0.003586;1.70806e-05;0.0025;0.0004015
80000624411;0.2;0.6;0.65;0.169;0.5;0.7;3.547e-05;0.000943;3.7613999999999997e-06;0.0;2.8e-05
80000627980;0.4;0.8;0.35;0.169;0.4;0.6;0.00015;0.000677;2.2156599999999997e-05;0.001496819;0.000575
240000609783;0.2;0.8;0.22;0.257;0.5;0.7;0.00788448;0.02461;3.20377e-05;0.078758244;0.005054635
190000611459;0.2;0.6;0.9;0.923;0.5;0.7;0.00022117;0.001651;1.3396099999999999e-05;0.002;0.0
210000616444;0.2;0.8;0.55;0.125;0.5;0.6;0.00035089;0.001412;2.48506e-05;0.0033293;0.000264
190000626447;0.4;0.8;0.1;0.999;0.5;0.7;8.553e-05;0.000522;1.63851e-05;0.0;6.51e-06
20000608855;0.4;0.6;0.23;0.931;0.5;0.7;0.00180008;5.5e-05;0.0032728727000000003;0.017345514;0.0
130000620843;0.2;0.8;0.15;0.922;0.5;0.6;0.00357645;0.004274;8.36792e-05;0.035156876000000004;0.014863326999999999
190000603443;0.2;0.8;0.23;0.999;0.5;0.6;0.00264344;0.019162;1.37952e-05;0.02613804;0.00047511900000000003
250000611328;0.4;0.6;0.43;0.257;0.5;0.6;0.00026628;0.000634;4.2e-05;0.002490213;0.000662
160000621596;0.2;0.4;0.44;0.257;0.5;0.7;3.04e-05;0.000153;1.98693e-05;0.000304;0.002698
40000610417;0.4;0.8;0.31;0.113;0.5;0.6;0.00043195;0.001563;2.7635999999999998e-05;0.00399347;0.0
130000627058;0.4;0.8;0.13;0.297;0.5;0.7;0.00315449;0.027503;1.1469600000000001e-05;0.026544226;3.8648e-05
190000608707;0.2;0.6;0.45;0.999;0.5;0.7;0.00010735;0.00088;1.2198900000000001e-05;0.0006569;0.0
240000619038;0.4;0.3;0.77;0.292;0.5;0.7;8.927e-05;0.000122;7.31721e-05;0.0;0.0
160000619632;0.2;0.6;0.7;0.999;0.5;0.7;0.000115;0.000648;1.77469e-05;0.0;0.0
170000614156;0.2;0.8;0.77;0.131;0.5;0.7;0.0020025;0.013833;1.44763e-05;0.019812299999999998;0.00049
60000601243;0.4;0.6;0.9;0.125;0.5;0.7;0.00274692;4.7e-05;0.005844510600000001;0.02740184;0.0
160000619647;0.2;0.8;0.22;0.266;0.5;0.7;0.00025;0.001675;1.49254e-05;0.002482513;4e-06
140000627169;0.2;0.6;0.65;0.531;0.4;0.7;2.404e-05;7.9e-05;3.04304e-05;0.0;0.000212
50000628021;0.4;0.4;0.77;0.999;0.4;0.7;0.0008;3.1e-05;0.0025806452;0.008;0.0
230000605192;0.2;0.6;0.51;0.257;0.5;0.7;1.65e-05;0.000108;1.52778e-05;0.0;2e-05
190000607880;0.4;0.6;0.9;0.923;0.5;0.6;0.00183656;6.7e-05;0.0027411342999999998;0.017411121;0.0
190000625256;0.4;0.8;0.27;0.171;0.5;0.7;0.0014917;0.005841;2.5538400000000003e-05;0.01272577;0.0
60000611744;0.2;0.8;0.27;0.297;0.5;0.6;7.275e-05;0.000463;1.57127e-05;0.00054;0.00011
230000605277;0.2;0.6;0.45;0.999;0.5;0.7;0.00030868;0.000178;0.0001734157;0.00249224;8.005100000000001e-05
90000610610;0.4;0.4;0.15;0.581;0.5;0.7;0.0001;9.8e-05;0.0001020408;0.001;9.6e-05
10000610677;0.2;0.8;0.36;0.999;0.5;0.7;0.000353;0.003167;1.1146199999999998e-05;0.002879542;0.001277242
250000602934;0.2;0.7;0.51;0.278;0.5;0.7;0.0014434;0.00671;2.1511199999999998e-05;0.011842876;0.000325
250000623724;0.4;0.7;0.28;0.394;0.4;0.6;1.992e-05;1e-05;0.0001992;0.00015;0.0
140000621011;0.4;0.8;0.4;0.999;0.5;0.7;0.00064722;0.003034;2.13322e-05;0.003001015;0.0
140000603657;0.2;0.6;0.35;0.921;0.5;0.7;0.00021096;0.00053;3.98038e-05;0.00240965;0.000922748
130000620703;0.2;0.7;0.9;0.169;0.5;0.6;0.0071198;0.010442;6.81843e-05;0.06293101400000001;0.0003
170000617425;0.4;0.8;0.51;0.266;0.4;0.7;0.00119162;0.031999;3.7239e-06;0.01053201;0.00023
80000625733;0.2;0.4;0.5;0.601;0.4;0.6;6.78e-05;0.000378;1.79365e-05;0.000441401;1.2e-06
230000614202;0.4;0.5;0.21;0.604;0.4;0.7;0.0001136;0.000266;4.27068e-05;0.000982943;6.253e-05
210000604658;0.2;0.7;0.43;0.257;0.5;0.6;0.00827609;0.055816;1.48275e-05;0.08226091599999999;0.001788627
190000618375;0.4;0.8;0.15;0.192;0.5;0.7;9.09e-05;9e-06;0.00101;0.0005;0.0
190000619317;0.4;0.8;0.2;0.23;0.5;0.7;0.00151477;0.000156;0.0009710064;0.01495884;0.0
250000604928;0.2;0.6;0.77;0.156;0.5;0.6;0.00010286;0.000298;3.45168e-05;0.0005;0.0
270000620980;0.2;0.6;0.13;0.297;0.4;0.7;6.67e-05;8e-06;0.00083375;0.0;0.000238
190000625271;0.2;0.7;0.27;0.999;0.5;0.7;8.477e-05;0.001387;6.1118e-06;0.0004969999999999999;0.0002698
30000620075;0.2;0.6;0.4;0.999;0.5;0.7;0.00033384;0.001135;2.94132e-05;0.00095;0.0
250000617849;0.2;0.7;0.33;0.257;0.5;0.7;4e-06;0.000947;4.224e-07;0.0;9e-06
210000600959;0.2;0.6;0.4;0.601;0.5;0.6;0.00037765;0.003321;1.1371600000000001e-05;0.0029976409999999997;0.0
160000612508;0.4;0.8;0.15;0.402;0.5;0.7;0.000146;0.000543;2.68877e-05;0.000998818;0.0
150000603502;0.4;0.7;0.25;0.931;0.5;0.7;0.0015035;9e-05;0.0016705556;0.01498962;0.0
270000620998;0.2;0.4;0.65;0.601;0.4;0.7;0.00011782;7e-06;0.0016831429;0.0;0.0001335
160000612857;0.2;0.8;0.43;0.278;0.5;0.7;6e-06;0.001643;3.652e-07;0.0;2.709e-05
140000605977;0.2;0.6;0.15;0.257;0.5;0.7;0.00026781;0.004941;5.4202e-06;0.00143315;0.0
220000628828;0.4;0.8;0.27;0.999;0.4;0.7;2.421e-05;1e-06;0.002421;1.32e-06;0.0
40000623426;0.2;0.3;0.7;0.999;0.5;0.7;0.00014372;0.002572;5.5878999999999995e-06;0.00109532;0.00025
140000604432;0.4;0.6;0.5;0.931;0.5;0.6;0.00059569;0.001166;5.10883e-05;0.004;0.0
10000604788;0.2;0.8;0.4;0.298;0.5;0.7;0.0002625;0.000663;3.9592800000000005e-05;0.00119;4.3e-05
170000617143;0.2;0.8;0.43;0.257;0.5;0.7;0.00247636;0.005016;4.93692e-05;0.022918737;7.8e-05
130000626987;0.2;0.6;0.27;0.257;0.5;0.6;9.144e-05;0.000745;1.2273800000000001e-05;0.0008634589999999999;9e-06
130000627048;0.2;0.7;0.22;0.397;0.5;0.7;0.0001932;0.000962;2.0083199999999998e-05;0.0010006;0.00025
260000621682;0.4;0.6;0.4;0.169;0.5;0.7;0.00103279;0.000159;0.0006495534999999999;0.004171241;0.0
240000627314;0.4;0.8;0.44;0.257;0.5;0.7;1.625e-05;7e-06;0.0002321429;0.0;4.582e-05
20000606308;0.4;0.8;0.13;0.171;0.5;0.7;0.00050046;0.001093;4.57877e-05;0.0040850059999999995;8.9882e-05
10000608380;0.2;0.6;0.13;0.999;0.5;0.7;0.0120123;0.000216;0.00556125;0.00012009999999999998;0.0
110000614604;0.2;0.8;0.14;0.169;0.5;0.7;0.00114823;0.001909;6.0148199999999994e-05;0.010877623000000001;7.6e-05
20000626340;0.4;0.6;0.27;0.999;0.4;0.6;0.0004807;3.5e-05;0.0013734285999999999;0.0;0.0
250000600384;0.2;0.8;0.9;0.999;0.5;0.7;0.00399235;0.015792;2.52808e-05;0.039923476;0.0
190000629931;0.4;0.6;0.4;0.265;0.5;0.7;3e-05;1.3e-05;0.00023076919999999999;0.0;0.0
30000621854;0.4;0.8;0.15;0.265;0.5;0.7;0.00179595;5.1e-05;0.0035214706;0.01764303;0.0
100000625933;0.2;0.6;0.17;0.169;0.5;0.7;0.0001371;0.001379;9.942e-06;0.000371;0.0
80000617559;0.4;0.8;0.77;0.131;0.5;0.7;0.00149706;0.001086;0.0001378508;0.003927384;2.5e-05
60000620551;0.2;0.8;0.5;0.142;0.5;0.7;3.914e-05;9.8e-05;3.99388e-05;0.0003114;0.000845
190000603338;0.4;0.8;0.14;0.395;0.5;0.7;0.00075951;0.001652;4.597520000000001e-05;0.0065;0.0
130000627093;0.2;0.6;0.4;0.278;0.5;0.7;0.00166455;0.013214;1.2596900000000001e-05;0.014650343;8.599700000000001e-05
90000630084;0.4;0.2;0.28;0.999;0.5;0.7;2.94e-06;3.3e-05;8.909099999999999e-06;0.0;0.0
250000601622;0.2;0.8;0.5;0.266;0.5;0.6;0.00010286;0.000736;1.39755e-05;0.000310851;4.5e-05
230000629084;0.4;0.6;0.77;0.233;0.4;0.7;0.00015714;2e-06;0.007857;0.00120132;0.0
250000606262;0.2;0.8;0.1;0.999;0.5;0.6;0.01444593;0.023666;6.104090000000001e-05;0.134806319;0.000629411
50000608070;0.2;0.7;0.15;0.257;0.4;0.6;0.00026065;0.001671;1.55984e-05;0.00162994;0.000580297
120000615387;0.4;0.8;0.14;0.132;0.5;0.7;0.0018997;0.005337;3.55949e-05;0.016372475;5.7983000000000004e-05
210000605338;0.4;0.8;0.15;0.185;0.5;0.7;0.00027479;8.6e-05;0.0003195233;0.0024959279999999997;0.0
90000610609;0.4;0.6;0.15;0.999;0.5;0.7;0.0001;6e-06;0.0016666667;0.001;0.0001
220000620325;0.2;0.8;0.12;0.292;0.5;0.7;8.222e-05;0.000192;4.28229e-05;0.00040599999999999995;0.000275
260000623609;0.4;0.8;0.15;0.581;0.5;0.7;0.00485256;0.000186;0.0026089032;0.04692319599999999;5e-06
80000626741;0.2;0.8;0.13;0.707;0.5;0.7;4.054e-05;0.000206;1.96796e-05;0.0;0.00014
30000619231;0.2;0.8;0.18;0.266;0.5;0.7;2.936e-05;3.5e-05;8.38857e-05;8.58e-06;9e-05
180000614062;0.2;0.7;0.28;0.999;0.5;0.7;3.408e-05;0.000194;1.7567e-05;0.00015;0.0001
200000604497;0.2;0.6;0.5;0.254;0.5;0.7;2.128e-05;0.000183;1.1628399999999999e-05;0.0;0.0
90000624200;0.2;0.6;0.12;0.999;0.5;0.7;4.976e-05;0.000289;1.7218e-05;0.0;3.3e-05
190000611173;0.2;0.4;0.13;0.541;0.5;0.7;0.00035914;0.002121;1.69326e-05;0.001475;0.000242377
210000604658;0.2;0.7;0.43;0.257;0.5;0.6;0.00827609;0.055816;1.48275e-05;0.08226091599999999;0.001788627
150000624967;0.2;0.6;0.15;0.999;0.5;0.7;0.0025656;0.008448;3.0369299999999997e-05;0.027472399999999998;0.000135
50000606024;0.4;0.8;0.45;0.131;0.5;0.6;0.0011775;0.00157;7.5e-05;0.0099975;0.00027922900000000003
190000603713;0.4;0.8;0.22;0.131;0.5;0.7;0.0007029;0.000478;0.0001470502;0.0058219;1.195e-06
60000611817;0.4;0.8;0.27;0.303;0.5;0.7;5.015e-05;1e-06;0.005015;0.000501466;0.0
250000623834;0.4;0.6;0.19;0.515;0.5;0.7;3.942e-05;0.000164;2.40366e-05;0.0;0.0
250000602934;0.2;0.7;0.51;0.278;0.5;0.7;0.0014434;0.00671;2.1511199999999998e-05;0.011842876;0.000325
230000616412;0.4;0.6;0.12;0.999;0.5;0.7;0.0001068;4e-05;0.000267;0.001;0.0
10000600153;0.4;0.6;0.44;0.999;0.5;0.7;0.00010074;1e-06;0.010074;0.0;0.0
40000623445;0.2;0.8;0.7;0.125;0.5;0.7;0.00048534;0.005121;9.4774e-06;0.004703425;0.0
140000626637;0.4;0.6;0.43;0.581;0.4;0.7;0.00012;0.00062;1.93548e-05;1.8e-07;0.00015
250000604075;0.4;0.7;0.15;0.398;0.5;0.7;0.00062991;0.0007;8.99871e-05;0.004058625;0.00022
80000627614;0.4;0.6;0.14;0.411;0.5;0.7;0.0001;1.8e-05;0.0005555556;0.001;7.5e-05
110000623372;0.2;0.6;0.15;0.602;0.5;0.7;0.00465351;0.010389;4.47927e-05;0.03314176;0.001047512
130000618210;0.2;0.8;0.65;0.111;0.5;0.7;0.00016291;0.001459;1.11659e-05;0.000614679;2.6783e-05
240000619043;0.4;0.6;0.77;0.115;0.5;0.7;0.00031827;0.001018;3.12642e-05;0.001128785;0.000145
150000603484;0.2;0.6;0.18;0.233;0.5;0.7;5.2e-05;0.000322;1.61491e-05;0.00035499999999999996;8.337399999999999e-05
150000625007;0.2;0.3;0.22;0.239;0.5;0.7;0.000112;0.000282;3.97163e-05;0.00098632;0.0
210000605347;0.2;0.6;0.15;0.601;0.5;0.7;0.0002922;0.002476;1.1801300000000002e-05;0.0027;0.000381143
50000609219;0.2;0.8;0.77;0.125;0.5;0.6;0.01585;0.037732;4.2006800000000006e-05;0.15844117;0.000998818
250000619388;0.2;0.7;0.22;0.257;0.5;0.7;0.00031839;0.001185;2.6868400000000002e-05;0.003045172;8e-07
120000618430;0.4;0.7;0.55;0.257;0.5;0.7;0.00033848;0.000156;0.0002169744;0.00294582;0.0001
140000625827;0.2;0.8;0.43;0.131;0.4;0.6;0.00243283;0.009052;2.68762e-05;0.022250541000000002;0.00021
140000604208;0.4;0.6;0.22;0.931;0.5;0.7;0.00359414;0.000235;0.0015294213;0.032315335;9.6e-06
10000603901;0.2;0.6;0.35;0.999;0.5;0.7;6.619e-05;8.3e-05;7.9747e-05;0.00011;0.0
200000606770;0.2;0.6;0.31;0.402;0.5;0.7;6.3e-05;0.000197;3.1979699999999995e-05;0.0;3.64e-05
120000603803;0.4;0.8;0.1;0.125;0.5;0.7;0.00761589;0.000491;0.0015510978;0.07599966;2.8e-05
20000619785;0.2;0.6;0.5;0.257;0.4;0.7;9.217e-05;0.000531;1.73578e-05;0.000728075;0.0
250000611268;0.2;0.8;0.43;0.101;0.5;0.6;0.00703101;0.014493;4.85131e-05;0.07016006;0.004018375
130000620809;0.2;0.8;0.15;0.101;0.5;0.6;0.00913199;0.039037;2.33932e-05;0.091249321;0.00457562
140000603659;0.4;0.6;0.35;0.394;0.5;0.7;6.27e-05;0.000217;2.8894e-05;0.000697;0.0
250000617699;0.2;0.8;0.18;0.131;0.5;0.7;0.00166;0.001631;0.0001017781;0.016595774;0.000943466
100000625957;0.4;0.8;0.17;0.131;0.5;0.7;0.00013065;0.002341;5.5809e-06;0.00108774;0.000449811
190000603440;0.4;0.8;0.23;0.266;0.5;0.6;0.00020154;0.000329;6.12584e-05;0.00015;9.2e-05
160000621797;0.2;0.8;0.15;0.125;0.4;0.6;4e-06;4.6e-05;8.6957e-06;0.0;0.0
40000618990;0.2;0.6;0.4;0.999;0.5;0.7;5.425e-05;0.000515;1.0534000000000001e-05;0.0;0.0
240000619047;0.4;0.6;0.77;0.292;0.5;0.7;0.00085427;0.00037;0.0002308838;0.008448533000000001;0.0
100000628771;0.4;0.6;0.33;0.931;0.5;0.7;1.014e-05;6.8e-05;1.49118e-05;0.0001;0.0
20000626624;0.2;0.6;0.43;0.258;0.5;0.7;0.00019807;0.000545;3.63431e-05;0.000119355;0.0
140000604219;0.4;0.8;0.22;0.265;0.5;0.7;0.0018518;0.000547;0.0003385375;0.017492682;1e-05
30000623182;0.2;0.6;0.36;0.243;0.5;0.7;1.53e-05;3e-06;0.00051;0.0;7e-05
110000613857;0.2;0.4;0.11;0.257;0.5;0.7;0.00191899;0.00223;8.60534e-05;0.017486398;0.000655
20000608855;0.4;0.6;0.23;0.931;0.5;0.7;0.00180008;5.5e-05;0.0032728727000000003;0.017345514;0.0
270000620982;0.4;0.8;0.13;0.265;0.4;0.7;0.00046721;0.000761;6.13942e-05;0.003572692;5.6818000000000004e-05
250000613770;0.2;0.8;0.19;0.277;0.5;0.6;0.00243476;0.008813;2.76269e-05;0.019967705;0.0015356810000000001
160000626177;0.4;0.7;0.17;0.999;0.5;0.6;0.001162;0.005747;2.02192e-05;0.011499075;0.0
90000610609;0.4;0.6;0.15;0.999;0.5;0.7;0.0001;6e-06;0.0016666667;0.001;0.0001
240000627274;0.4;0.8;0.11;0.125;0.5;0.7;0.00120899;0.00022;0.0005495408999999999;0.009497828;0.000198
190000602087;0.4;0.8;0.5;0.215;0.5;0.6;1.577e-05;0.000149;1.05839e-05;0.0;0.0
80000607484;0.2;0.8;0.22;0.111;0.5;0.7;0.0006925;0.004082;1.69647e-05;0.0065;9.035e-05
240000609703;0.4;0.6;0.17;0.39;0.5;0.7;0.0001127;0.000626;1.80032e-05;5e-05;0.0
140000613492;0.4;0.8;0.77;0.113;0.5;0.7;0.00237665;0.019502;1.2186700000000001e-05;0.022716526;9.2761e-05
60000605051;0.2;0.8;0.7;0.131;0.5;0.7;0.00026;0.002641;9.844800000000001e-06;0.00125;0.0
120000618461;0.2;0.4;0.7;0.169;0.5;0.7;6.25e-06;0.000341;1.8328e-06;0.0;4.3734e-05
250000618578;0.2;0.4;0.44;0.537;0.4;0.7;3.436e-05;0.000155;2.21677e-05;0.0;0.0
120000620240;0.4;0.7;0.13;0.266;0.5;0.6;0.00079045;0.001516;5.21405e-05;0.006784765;0.0
190000604196;0.2;0.6;0.22;0.999;0.5;0.6;0.0001369;0.000442;3.09729e-05;0.001;7.6735e-05
120000625691;0.4;0.8;0.15;0.278;0.5;0.7;0.00040762;0.000746;5.46408e-05;0.004;0.0
250000617860;0.4;0.8;0.33;0.922;0.5;0.7;2.4e-05;0.000211;1.13744e-05;0.0;0.0
100000629245;0.4;0.2;0.45;0.999;0.4;0.7;1.32e-05;8e-06;0.000165;0.0;0.0
260000607593;0.2;0.6;0.36;0.239;0.5;0.7;0.0;0.000273;0.0;0.0;0.0
250000615451;0.4;0.8;0.29;0.266;0.4;0.7;2.35e-05;0.000148;1.58784e-05;0.0;9.5e-05
130000624468;0.4;0.8;0.19;0.131;0.5;0.6;0.00272991;0.000478;0.0005711109;0.02706042;7.8466e-05
50000625679;0.2;0.6;0.77;0.999;0.4;0.7;8e-05;0.000172;4.65116e-05;0.00079407;0.0
30000624178;0.2;0.6;0.19;0.257;0.4;0.7;1.02e-05;5.3e-05;1.92453e-05;0.0;0.0
160000619844;0.2;0.8;0.55;0.999;0.5;0.7;0.0024575;0.005492;4.47469e-05;0.026283445;0.00022329
160000622330;0.2;0.8;0.9;0.103;0.5;0.7;0.00021132;0.000709;2.98054e-05;0.001895;0.0003
240000627255;0.4;0.3;0.2;0.922;0.5;0.7;0.00032805;0.000173;0.0001896243;0.002;0.00018
60000611227;0.2;0.3;0.23;0.169;0.5;0.6;0.00648064;0.033553;1.93146e-05;0.058506405;0.00066963
30000602638;0.2;0.8;0.22;0.125;0.5;0.7;0.00194875;0.001653;0.0001178917;0.023842081;0.0
40000608239;0.4;0.8;0.19;0.124;0.5;0.7;0.000864;0.00103;8.38835e-05;0.00744742;0.001662724
10000610639;0.2;0.8;0.15;0.999;0.5;0.7;0.00033625;3.8e-05;0.0008848683999999999;0.0015;0.0
10000610635;0.2;0.6;0.15;0.999;0.4;0.7;0.00114474;4.6e-05;0.0024885652;0.00849938;0.0
10000600795;0.4;0.4;0.19;0.999;0.5;0.7;0.00011645;2.6e-05;0.0004478846;0.0005;2e-07
230000629012;0.2;0.6;0.31;0.233;0.4;0.6;0.00013865;0.000424;3.27005e-05;0.000496;0.0
260000629762;0.4;0.8;0.14;0.394;0.5;0.7;0.0002045;9.7e-05;0.00021082470000000002;0.0009976000000000002;0.0
190000621064;0.4;0.6;0.19;0.265;0.5;0.7;0.00210356;0.003156;6.66527e-05;0.02048683;0.0
160000619618;0.4;0.6;0.1;0.169;0.5;0.6;0.00025559;0.000122;0.0002095;0.002289742;0.0
230000601213;0.4;0.6;0.55;0.581;0.4;0.7;0.0006429;9e-06;0.0071433333;0.006;0.0
80000607502;0.4;0.8;0.1;0.999;0.5;0.7;0.00317768;0.009157;3.47022e-05;0.028456392;0.000527391
60000605049;0.4;0.6;0.7;0.134;0.5;0.7;0.000145;0.00052;2.78846e-05;0.0;0.0
250000623482;0.2;0.6;0.12;0.278;0.5;0.6;0.0001075;0.002725;3.945e-06;0.00025;0.0002607
250000604092;0.4;0.6;0.15;0.999;0.5;0.6;0.00067667;0.000734;9.218940000000001e-05;0.006168;0.0
260000623592;0.4;0.6;0.27;0.999;0.5;0.6;0.00058202;0.00067;8.68687e-05;0.003044502;0.0
100000605373;0.2;0.8;0.54;0.169;0.5;0.7;6.12e-05;0.000325;1.88308e-05;0.000412;0.00019
220000628821;0.4;0.4;0.44;0.292;0.4;0.6;7.9e-05;1.4e-05;0.0005642857;0.00039632;4.8e-06
190000622248;0.2;0.6;0.12;0.257;0.5;0.7;1.834e-05;9.4e-05;1.95106e-05;0.0;0.0
230000625974;0.4;0.3;0.19;0.999;0.5;0.7;0.00024719;0.000556;4.4458599999999995e-05;0.00196492;8e-05
130000630036;0.4;0.6;0.7;0.999;0.4;0.7;2.868e-05;3e-06;0.000956;0.0;0.0
190000607482;0.2;0.8;0.15;0.277;0.5;0.6;0.01533044;0.020597;7.44305e-05;0.149095415;0.000148579
250000628565;0.2;0.6;0.51;0.257;0.4;0.6;8.3e-05;0.000855;9.7076e-06;0.00042922;0.0001065
10000629192;0.4;0.6;0.25;0.233;0.5;0.7;0.00280124;6e-06;0.0466873333;0.024015922999999998;0.0
270000618852;0.2;0.8;0.9;0.999;0.5;0.7;0.00210466;0.008328;2.52721e-05;0.016469556;0.0002335
130000605894;0.2;0.4;0.77;0.257;0.5;0.7;0.0006991;0.00253;2.7632399999999997e-05;0.006976252;0.0064292
210000607302;0.4;0.7;0.14;0.999;0.5;0.7;0.00059242;0.000315;0.0001880698;0.0052;0.0
130000610117;0.2;0.7;0.51;0.999;0.5;0.7;0.00058082;0.000802;7.24214e-05;0.0052585290000000005;0.0
60000610987;0.2;0.7;0.13;0.395;0.5;0.6;0.0009352;0.003133;2.985e-05;0.009352;0.000231339
240000624370;0.2;0.8;0.13;0.248;0.5;0.7;0.0006262;0.004125;1.51806e-05;0.003200186;0.000221015
90000615124;0.2;0.3;0.14;0.257;0.5;0.7;0.0001375;0.00025;5.5e-05;0.0012;0.00041
110000609512;0.2;0.4;0.17;0.999;0.5;0.7;0.0001325;0.00029;4.5689700000000004e-05;0.00105;0.0
30000620217;0.4;0.8;0.11;0.131;0.5;0.7;0.00073338;5.9e-05;0.0012430169;0.00705052;0.0
220000625673;0.4;0.5;0.19;0.257;0.4;0.7;3e-05;1e-06;0.003;0.0;0.0002
80000611879;0.2;0.8;0.65;0.277;0.5;0.6;0.01099843;0.039222;2.8041500000000002e-05;0.10633267800000001;0.00034753
210000603581;0.2;0.8;0.17;0.111;0.5;0.7;0.00019653;0.002257;8.7076e-06;0.00196413;0.00038070599999999997
200000613513;0.4;0.8;0.12;0.131;0.5;0.7;0.00601595;0.021355;2.81712e-05;0.060159557;0.00010350399999999999
90000621718;0.2;0.7;0.22;0.296;0.4;0.7;0.0;4e-05;0.0;0.0;0.000125
130000610187;0.4;0.2;0.36;0.169;0.5;0.6;2.274e-05;3.6e-05;6.31667e-05;0.00015;5e-07
220000622105;0.4;0.7;0.36;0.298;0.4;0.7;2.35e-05;0.000148;1.58784e-05;0.000135;9.34e-05
60000605052;0.2;0.5;0.7;0.537;0.5;0.7;0.000145;0.00024;6.04167e-05;0.0002;0.0
